"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
2.0,661.0,2.0,0.0004811286926269531,"unilever cuts [[profit]] [[forecasts]] on [[sluggish]] [[sales]] \( update3 \) unilever , the world 39 s [[largest]] [[maker]] of [[food]] and soap , cut its full [[year]] [[earnings]] [[forecast]] after sales of [[ice]] cream and [[cold]] drinks [[slumped]] in europe and [[demand]] for [[beauty]] and laundry [[products]] [[slowed]]",0.0,0.542793869972229,"unilever cuts [[wage]] [[forecast]] on [[weak]] [[dirty]] \( update3 \) unilever , the world 39 s [[higher]] [[producer]] of [[essen]] and soap , cut its full [[years]] [[wage]] [[projected]] after sales of [[cake]] cream and [[frigid]] drinks [[slipped]] in europe and [[petitions]] for [[magnifique]] and laundry [[output]] [[stymied]]","Successful"
0.0,296.0,0.0,0.00024956464767456055,"[[iraq]] group sets [[ransom]] , deadline for [[french]] release \( reuters \) reuters a statement [[posted]] on a web [[site]] purportedly by an [[iraqi]] group which [[said]] it was [[holding]] two french [[hostages]] [[set]] a 36 5 million ransom on monday and issued a 48 hour deadline for its demands to be met",3.0,0.5846270322799683,"[[iranian]] group sets [[save]] , deadline for [[englishman]] release \( reuters \) reuters a statement [[deployed]] on a web [[websites]] purportedly by an [[kurd]] group which [[submits]] it was [[convening]] two french [[abducted]] [[game]] a 36 5 million ransom on monday and issued a 48 hour deadline for its demands to be met","Successful"
0.0,97.0,0.0,0.1250419020652771,"iran to cease negotiations with eu in case of dead end a top iranian official said sunday that iran would withdraw from the negotiations with the european union \( eu \) if the upcoming [[talks]] in brussels turned into a dead end , the official irna news agency reported",2.0,0.7748633623123169,"iran to cease negotiations with eu in case of dead end a top iranian official said sunday that iran would withdraw from the negotiations with the european union \( eu \) if the upcoming [[dealings]] in brussels turned into a dead end , the official irna news agency reported","Successful"
3.0,266.0,3.0,0.0002053380012512207,"cisco to acquire p [[cube]] for 200 m [[san]] jose , calif cisco systems inc [[said]] it [[has]] agreed to acquire p [[cube]] for 200 [[million]] in stock and [[cash]] to enable [[service]] providers to further [[control]] and manage such [[advanced]] internet protocol services",2.0,0.5589767098426819,"cisco to acquire p [[cubic]] for 200 m [[saints]] jose , calif cisco systems inc [[testified]] it [[hectares]] agreed to acquire p [[cubic]] for 200 [[trillion]] in stock and [[treasurer]] to enable [[services]] providers to further [[supervising]] and manage such [[soared]] internet protocol services","Successful"
1.0,150.0,1.0,7.581710815429688e-05,"we can win the series , says ganguly [[quot]] after the momentum we have got in [[chennai]] , we [[should]] win the next [[two]] tests we are [[quite]] capable of winning the series , [[quot]] ganguly said",0.0,0.5970624685287476,"we can win the series , says ganguly [[nbsp]] after the momentum we have got in [[bhopal]] , we [[ought]] win the next [[three]] tests we are [[too]] capable of winning the series , [[nbsp]] ganguly said","Successful"
0.0,153.0,0.0,0.00048410892486572266,"kenyan [[activist]] plants tree to mark nobel prize crying with [[delight]] , kenyan environmentalist wangari maathai planted a [[tree]] to celebrate winning the nobel [[peace]] prize on friday and vowed to use the [[money]]",3.0,0.5630749464035034,"kenyan [[activates]] plants tree to mark nobel prize crying with [[recreational]] , kenyan environmentalist wangari maathai planted a [[arbor]] to celebrate winning the nobel [[soothing]] prize on friday and vowed to use the [[qian]]","Successful"
3.0,184.0,3.0,0.0006561875343322754,"[[viruses]] keep on [[growing]] most it managers won 39 t [[question]] the importance of security , but this priority [[has]] been sliding between the third and fourth most important [[focus]] for companies",2.0,0.5555360317230225,"[[pathogens]] keep on [[growth]] most it managers won 39 t [[things]] the importance of security , but this priority [[hectares]] been sliding between the third and fourth most important [[wore]] for companies","Successful"
1.0,285.0,1.0,0.0013393163681030273,"[[pa]] [[golfer]] cleared of not yelling ' fore ' \( [[ap]] \) ap a golfer plunked in the [[face]] by an [[errant]] [[ball]] was [[unable]] to convince a jury that the man who hit him was [[negligent]] for [[failing]] to [[yell]] fore !",0.0,0.5603812336921692,"[[pop]] [[golf]] cleared of not yelling ' fore ' \( [[hectare]] \) ap a golfer plunked in the [[frente]] by an [[unnatural]] [[balloon]] was [[unsuitable]] to convince a jury that the man who hit him was [[flippant]] for [[defects]] to [[shrieks]] fore !","Successful"
1.0,583.0,1.0,6.365776062011719e-05,"[[mcgrath]] identifies his targets perth australia 39 s [[premier]] paceman glenn [[mcgrath]] renowned for his pre [[test]] [[plans]] to [[target]] [[specific]] [[batsmen]] [[said]] on [[tuesday]] that [[captain]] inzamam ul haq and one day [[run]] machine yousuf youhana were the [[keys]] to pakistan 39 s [[batting]] [[lineup]]",0.0,0.5674408674240112,"[[keating]] identifies his targets perth australia 39 s [[prime]] paceman glenn [[duffy]] renowned for his pre [[trial]] [[curriculum]] to [[targets]] [[especial]] [[bowlers]] [[pointed]] on [[yesterday]] that [[commanders]] inzamam ul haq and one day [[executions]] machine yousuf youhana were the [[predicate]] to pakistan 39 s [[bowled]] [[formed]]","Successful"
3.0,269.0,3.0,0.004637539386749268,"panasonic unleashes [[new]] dvd [[recorder]] line matsushita electric industrial co , [[better]] known for its panasonic brand , [[will]] [[soon]] [[start]] international [[sales]] of a high end [[dvd]] recorder that [[offers]] network [[connectivity]] , the company said [[wednesday]]",2.0,0.5320422649383545,"panasonic unleashes [[youngest]] dvd [[flute]] line matsushita electric industrial co , [[well]] known for its panasonic brand , [[determination]] [[timely]] [[beginnings]] international [[foul]] of a high end [[dvds]] recorder that [[bidding]] network [[connecting]] , the company said [[ayer]]","Successful"
3.0,325.0,3.0,0.0003339052200317383,"dino [[sucked]] in [[prey]] with its giraffe [[neck]] the [[fossil]] of a [[sea]] [[reptile]] with a [[neck]] [[twice]] as long as its [[body]] is [[solving]] the [[mystery]] of how some [[ancient]] [[reptiles]] used such [[unusually]] [[long]] [[appendages]]",0.0,0.9211097955703735,"dino [[striven]] in [[quarry]] with its giraffe [[boca]] the [[dinosaur]] of a [[zee]] [[crocodiles]] with a [[necklace]] [[doubly]] as long as its [[corps]] is [[dealing]] the [[shadowy]] of how some [[veteran]] [[reptilian]] used such [[frighteningly]] [[lasting]] [[annexe]]","Successful"
3.0,431.0,3.0,0.00018781423568725586,"[[sony]] nw e95 and nw e99 [[network]] walkman sony europe [[has]] [[launched]] [[two]] [[tiny]] 512 [[mb]] and 1 [[gb]] mp3 [[players]] , the nw e95 and nw e99 [[network]] walkman both [[play]] mp3 \( sony has [[officially]] [[bit]] the mp3 [[bullet]] \) and atrac3plus [[compressed]] [[files]] and [[have]] a [[small]] blue backlit [[lcd]] [[screen]]",3.0,0.00222700834274292,"[[walkman]] nw e95 and nw e99 [[lnternet]] walkman sony europe [[owns]] [[cranking]] [[three]] [[teeny]] 512 [[manitoba]] and 1 [[mb]] mp3 [[actors]] , the nw e95 and nw e99 [[grills]] walkman both [[plaything]] mp3 \( sony has [[solemnly]] [[bites]] the mp3 [[soccer]] \) and atrac3plus [[unzipped]] [[recordings]] and [[haya]] a [[lesser]] blue backlit [[dcl]] [[strainer]]","Failed"
2.0,308.0,2.0,0.0005590319633483887,"oracle quarterly net income [[rises]] 16 pct oracle corp \( orcl o [[quote]] , profile , research \) on [[tuesday]] reported a 16 percent [[rise]] in [[quarterly]] [[net]] income as the [[world]] 39 s second [[largest]] software [[company]] [[benefited]]",3.0,0.6403063535690308,"oracle quarterly net income [[hikes]] 16 pct oracle corp \( orcl o [[invoking]] , profile , research \) on [[nowadays]] reported a 16 percent [[grew]] in [[trimester]] [[apprehend]] income as the [[planets]] 39 s second [[meanest]] software [[societal]] [[recieve]]","Successful"
2.0,76.0,2.0,0.05082523822784424,"jabil circuit posts higher profit san francisco \( reuters \) contract electronics manufacturer jabil circuit inc lt a href http [[www]] investor reuters com fullquote aspx \? ticker jbl n target [[stocks]] quickinfo fullquote gt jbl n lt a gt on tuesday posted a higher quarterly profit on stronger demand for computers , cellphones and other electronic products",3.0,0.7634727954864502,"jabil circuit posts higher profit san francisco \( reuters \) contract electronics manufacturer jabil circuit inc lt a href http [[web]] investor reuters com fullquote aspx \? ticker jbl n target [[shares]] quickinfo fullquote gt jbl n lt a gt on tuesday posted a higher quarterly profit on stronger demand for computers , cellphones and other electronic products","Successful"
0.0,227.0,0.0,0.0002034306526184082,"n [[korea]] called worst for [[press]] freedom [[media]] [[watchdog]] reporters without borders has [[labeled]] north [[korea]] and [[cuba]] the [[worst]] [[countries]] in terms of press freedom , with denmark being the best",3.0,0.7277787923812866,"n [[hahn]] called worst for [[reporter]] freedom [[multimedia]] [[surveilling]] reporters without borders has [[dialing]] north [[chosun]] and [[nicaragua]] the [[ugliest]] [[counties]] in terms of press freedom , with denmark being the best","Successful"
2.0,129.0,2.0,0.0070784687995910645,"[[tata]] cs celebrates profits uplift [[indian]] software [[giant]] tata cs unveils sharply higher [[profits]] in its first set of results since its [[stock]] market launch",3.0,0.8312882781028748,"[[homo]] cs celebrates profits uplift [[aboriginal]] software [[grands]] tata cs unveils sharply higher [[salary]] in its first set of results since its [[shares]] market launch","Successful"
0.0,225.0,0.0,0.0005891323089599609,"un says more money needed for population programs the united [[nations]] [[released]] its annual population report on [[wednesday]] , and it [[said]] it [[needs]] more money for population programs a top united [[nations]] official says if more money isn 39 t found for population programs",3.0,0.960594654083252,"un says more money needed for population programs the united [[estados]] [[dispensed]] its annual population report on [[sonntag]] , and it [[mentioned]] it [[necessities]] more money for population programs a top united [[nation]] official says if more money isn 39 t found for population programs","Successful"
1.0,132.0,1.0,0.00011813640594482422,"georgia rides its defense to victory over [[marshall]] [[athens]] , ga \( [[sports]] [[network]] \) [[michael]] [[cooper]] ran for the only touchdown of the [[game]] , as third ranked [[georgia]] rode its defense to a 13 3 victory over marshall at sanford stadium",3.0,0.5177608728408813,"georgia rides its defense to victory over [[provost]] [[hera]] , ga \( [[athletes]] [[cyberspace]] \) [[michel]] [[coop]] ran for the only touchdown of the [[gaming]] , as third ranked [[georgie]] rode its defense to a 13 3 victory over marshall at sanford stadium","Successful"
2.0,1.0,0.0,0.6547115445137024,"lazard adversaries edge closer to a deal bruce wasserstein , head of lazard , could reach an agreement as early as this week with michel david weill , the chairman , extending the deadline for",0.0,0.6547115445137024,"lazard adversaries edge closer to a deal bruce wasserstein , head of lazard , could reach an agreement as early as this week with michel david weill , the chairman , extending the deadline for","Skipped"
0.0,857.0,0.0,0.00022226572036743164,"yudhoyono 's [[apparent]] [[win]] [[boosts]] [[markets]] \( [[ap]] \) [[ap]] former [[general]] susilo bambang yudhoyono [[took]] a [[seemingly]] [[unassailable]] [[lead]] [[wednesday]] in indonesia 's presidential [[election]] , [[cheering]] investors amid hopes he [[will]] [[introduce]] [[much]] [[needed]] economic reforms and [[provide]] [[firm]] [[leadership]] in the [[war]] on [[terror]]",3.0,0.5249873995780945,"yudhoyono 's [[unequivocal]] [[conquest]] [[augmentation]] [[marketing]] \( [[had]] \) [[has]] former [[widespread]] susilo bambang yudhoyono [[taken]] a [[patently]] [[impregnable]] [[entail]] [[sundays]] in indonesia 's presidential [[ballot]] , [[hail]] investors amid hopes he [[going]] [[offer]] [[hugely]] [[necessity]] economic reforms and [[establishes]] [[powerful]] [[executives]] in the [[warfare]] on [[spooked]]","Successful"
0.0,1.0,3.0,0.9389976263046265,"ancient fungus ' revived ' in lab fungus from a deep sea sediment core that is hundreds of thousands of years old will grow when placed in culture , scientists discover",3.0,0.9389976263046265,"ancient fungus ' revived ' in lab fungus from a deep sea sediment core that is hundreds of thousands of years old will grow when placed in culture , scientists discover","Skipped"
0.0,196.0,0.0,0.0009742975234985352,"death toll 69 in japan typhoon , 19 still [[missing]] [[tokyo]] \( reuters \) as the death toll [[rose]] from japan 's deadliest typhoon in two decades , experts [[warned]] on [[friday]] that climate change could bring a stormier future",3.0,0.5199553966522217,"death toll 69 in japan typhoon , 19 still [[evaporated]] [[kyoto]] \( reuters \) as the death toll [[roses]] from japan 's deadliest typhoon in two decades , experts [[warn]] on [[fri]] that climate change could bring a stormier future","Successful"
0.0,37.0,0.0,0.005901932716369629,"feed tube law is struck down in florida case the court said that gov jeb bush violated separation of powers when he signed a law to keep theresa schiavo [[alive]]",2.0,0.5978115200996399,"feed tube law is struck down in florida case the court said that gov jeb bush violated separation of powers when he signed a law to keep theresa schiavo [[boisterous]]","Successful"
2.0,106.0,2.0,0.0009741783142089844,"mining concern names outside [[managers]] sydney sons of gwalia , the world 39 s leading supplier of tantalum , appointed outside managers on [[monday]] after failing to reach agreement with creditors",3.0,0.9843959808349609,"mining concern names outside [[execs]] sydney sons of gwalia , the world 39 s leading supplier of tantalum , appointed outside managers on [[fri]] after failing to reach agreement with creditors","Successful"
0.0,69.0,0.0,0.0005145072937011719,"sri lanka army blames [[tamil]] tigers of failing to keep pledge sri lanka 39 s [[army]] sunday blamed thetamil tigers for failing to attend a meeting saturday which they had agreed to attend during a meeting with the international trucemonitors and the government troops",1.0,0.8427533507347107,"sri lanka army blames [[tiger]] tigers of failing to keep pledge sri lanka 39 s [[solider]] sunday blamed thetamil tigers for failing to attend a meeting saturday which they had agreed to attend during a meeting with the international trucemonitors and the government troops","Successful"
0.0,1.0,2.0,0.9998480677604675,"revolving door lt em gt in lt em gt lt br gt aylwin b lewis , president of yum brands , as chief executive of kmart",2.0,0.9998480677604675,"revolving door lt em gt in lt em gt lt br gt aylwin b lewis , president of yum brands , as chief executive of kmart","Skipped"
1.0,38.0,1.0,0.0005792379379272461,"honda linked with bar takeover bar 39 s engine partner honda is believed to be interested in purchasing the brackley [[team]] and a deal could be done within the next 12 months",2.0,0.9195699691772461,"honda linked with bar takeover bar 39 s engine partner honda is believed to be interested in purchasing the brackley [[accoutrements]] and a deal could be done within the next 12 months","Successful"
0.0,161.0,0.0,0.0004945993423461914,"120 m origami birds of [[peace]] fall on thailand about 120 million origami birds were air [[dropped]] over southern thailand [[yesterday]] in an attempt to quell a muslim [[insurgency]] that has led to the deaths of more than 500 people this year",3.0,0.8271338939666748,"120 m origami birds of [[equanimity]] fall on thailand about 120 million origami birds were air [[plummeted]] over southern thailand [[nowadays]] in an attempt to quell a muslim [[revulsion]] that has led to the deaths of more than 500 people this year","Successful"
1.0,564.0,1.0,0.0002219080924987793,"zeile to [[catch]] one [[last]] [[time]] art [[howe]] will [[fulfill]] a [[wish]] of the retiring todd zeile on [[friday]] night zeile [[will]] [[catch]] [[tom]] glavine in [[pittsburgh]] , his first [[time]] behind the plate in 14 years",1.0,0.0025523900985717773,"zeile to [[catches]] one [[finale]] [[times]] art [[lu]] will [[accomplish]] a [[hopes]] of the retiring todd zeile on [[sunday]] night zeile [[goes]] [[petard]] [[tony]] glavine in [[cardinals]] , his first [[lengths]] behind the plate in 14 years","Failed"
2.0,233.0,2.0,0.0002250075340270996,"[[stocks]] to [[open]] up as election day [[starts]] dow jones futures rose 37 points recently , while nasdaq futures [[climbed]] 6 points and [[standard]] amp [[poor]] 39 s futures edged up 3 60 points",1.0,0.5038888454437256,"[[reservations]] to [[tennis]] up as election day [[commence]] dow jones futures rose 37 points recently , while nasdaq futures [[skyrocketed]] 6 points and [[routine]] amp [[unsuitable]] 39 s futures edged up 3 60 points","Successful"
1.0,333.0,1.0,8.26120376586914e-05,"mourinho happy after 3 0 win chelsea [[manager]] [[jose]] mourinho was delighted with his side 39 s [[performance]] in the 3 0 [[win]] in the [[champions]] league against [[paris]] [[saint]] [[germain]]",2.0,0.6858392953872681,"mourinho happy after 3 0 win chelsea [[executives]] [[peron]] mourinho was delighted with his side 39 s [[yield]] in the 3 0 [[yuan]] in the [[partisans]] league against [[gaming]] [[street]] [[agnes]]","Successful"
0.0,107.0,0.0,0.00030291080474853516,"us cautious on [[progress]] toward [[enriching]] uranium the united states is [[responding]] carefully to [[iran]] 39 s announcement that it has taken a major step toward enriching [[uranium]] , a key ingredient in nuclear weapons",3.0,0.9993008971214294,"us cautious on [[evolution]] toward [[abundance]] uranium the united states is [[retaliated]] carefully to [[iranians]] 39 s announcement that it has taken a major step toward enriching [[mineral]] , a key ingredient in nuclear weapons","Successful"
0.0,101.0,0.0,0.00035452842712402344,"taiwan rescuers dig out 7 [[bodies]] buried in [[landslide]] [[taipei]] \( reuters \) taiwan rescue workers dug out seven bodies from mud and rock in a mountain village that was hit by a devastating landslide triggered by typhoon aere , but eight still remained buried , officials said on friday",3.0,0.5198216438293457,"taiwan rescuers dig out 7 [[organism]] buried in [[flop]] [[lhasa]] \( reuters \) taiwan rescue workers dug out seven bodies from mud and rock in a mountain village that was hit by a devastating landslide triggered by typhoon aere , but eight still remained buried , officials said on friday","Successful"
3.0,79.0,3.0,0.020572423934936523,"nations [[use]] net to spy , plot attacks [[ex]] bush aide \( reuters \) reuters the world 's most advanced military powers are using the internet to spy on their enemies and prepare digital attacks against rogue targets , a leading [[cyber]] security expert said on friday",0.0,0.662903904914856,"nations [[recourse]] net to spy , plot attacks [[estranged]] bush aide \( reuters \) reuters the world 's most advanced military powers are using the internet to spy on their enemies and prepare digital attacks against rogue targets , a leading [[lnternet]] security expert said on friday","Successful"
1.0,340.0,1.0,0.00010991096496582031,"rams ' [[faulk]] [[downgraded]] to [[questionable]] st louis , mo , \( sports [[network]] \) [[st]] louis [[rams]] running back [[marshall]] faulk [[has]] been [[downgraded]] from [[probable]] to [[questionable]] for sunday 's [[game]] against the [[san]] [[francisco]] 49ers with a [[bruised]] [[left]] knee",3.0,0.540974497795105,"rams ' [[starks]] [[dismantled]] to [[skeptical]] st louis , mo , \( sports [[cyberspace]] \) [[sao]] louis [[sheep]] running back [[provost]] faulk [[hectares]] been [[declassified]] from [[able]] to [[inconclusive]] for sunday 's [[gaming]] against the [[saintly]] [[francois]] 49ers with a [[sunburned]] [[going]] knee","Successful"
2.0,607.0,2.0,0.00023037195205688477,"[[update]] 3 [[sears]] 39 [[stock]] [[surge]] after [[firm]] [[buys]] [[stake]] [[sears]] , roebuck and [[co]] 39 s [[stock]] [[shot]] up 23 [[percent]] [[friday]] after a [[real]] estate [[investment]] [[trust]] [[disclosed]] it had [[purchased]] a 4 3 [[percent]] [[interest]] in the [[department]] [[store]] [[chain]]",2.0,0.02489781379699707,"[[topical]] 3 [[kroger]] 39 [[shares]] [[backlash]] after [[fermi]] [[becomes]] [[toying]] [[roebuck]] , roebuck and [[captain]] 39 s [[shares]] [[beheaded]] up 23 [[hundred]] [[mon]] after a [[true]] estate [[inverted]] [[trustee]] [[found]] it had [[learnt]] a 4 3 [[cent]] [[germane]] in the [[ministry]] [[stored]] [[string]]","Failed"
0.0,193.0,0.0,0.0008652806282043457,"[[philippines]] not [[relieved]] from nature 39 s curse with the death [[toll]] mounting to 1 , 000 after a [[deadly]] storm typhoon nanmadol that hit the nation three days before , the nature 39 s curse is still haunting philippines when an earthquake with a preliminary magnitude of 4 2 [[rocked]] the [[northern]] [[philippines]] on",1.0,0.9650159478187561,"[[manila]] not [[relieving]] from nature 39 s curse with the death [[tolled]] mounting to 1 , 000 after a [[perp]] storm typhoon nanmadol that hit the nation three days before , the nature 39 s curse is still haunting philippines when an earthquake with a preliminary magnitude of 4 2 [[batted]] the [[norse]] [[manila]] on","Successful"
1.0,213.0,1.0,6.16312026977539e-05,"no 3 georgia tech rolls over james madison , 72 47 atlanta \( sports [[network]] \) isma 39 il muhammad scored a team [[high]] 14 [[points]] , jarrett [[jack]] added 13 and third ranked georgia tech rolled over james madison , 72 47 , in a non [[league]] [[tilt]] at the [[alexander]] [[memorial]] [[coliseum]]",3.0,0.5760115385055542,"no 3 georgia tech rolls over james madison , 72 47 atlanta \( sports [[cyberspace]] \) isma 39 il muhammad scored a team [[utmost]] 14 [[pixels]] , jarrett [[connector]] added 13 and third ranked georgia tech rolled over james madison , 72 47 , in a non [[society]] [[angle]] at the [[aleksander]] [[memory]] [[colosseum]]","Successful"
1.0,602.0,1.0,0.00018471479415893555,"[[ford]] [[underlines]] [[committed]] to motorsport despite [[confirming]] the [[successful]] [[sale]] of both jaguar [[racing]] and its cosworth [[engine]] [[company]] to [[new]] owners , [[ford]] motor [[company]] [[has]] [[stressed]] that it [[remains]] [[committed]] to [[supporting]] motorsport at all [[levels]]",3.0,0.6182541847229004,"[[chrysler]] [[emphasized]] [[inflicted]] to motorsport despite [[explaining]] the [[efficient]] [[commercialized]] of both jaguar [[vocational]] and its cosworth [[motorized]] [[corporations]] to [[latest]] owners , [[chrysler]] motor [[airlines]] [[hague]] [[outlines]] that it [[preserves]] [[embark]] to [[sustaining]] motorsport at all [[grades]]","Successful"
1.0,86.0,1.0,0.13982993364334106,"brazil tops spain for men 's gold in beach [[volleyball]] [[athens]] \( reuters \) ricardo santos and emanuel rego beat spain 's javier bosma and pablo herrera 21 16 , 21 15 on [[wednesday]] to bag brazil 's first men 's olympic beach volleyball gold medal",0.0,0.5135880708694458,"brazil tops spain for men 's gold in beach [[gymnastics]] [[parthenon]] \( reuters \) ricardo santos and emanuel rego beat spain 's javier bosma and pablo herrera 21 16 , 21 15 on [[mon]] to bag brazil 's first men 's olympic beach volleyball gold medal","Successful"
0.0,324.0,0.0,0.0005981922149658203,"what do women want in a presidential candidate \? \( reuters \) reuters [[tammy]] hough is a life long republican , a socially [[conservative]] [[stay]] at [[home]] [[mother]] and a [[woman]] who puts [[american]] [[security]] as a [[top]] [[priority]] , so many [[pundits]] see her vote as an [[easy]] one for president bush but she 's not so sure",3.0,0.576513409614563,"what do women want in a presidential candidate \? \( reuters \) reuters [[cultivated]] hough is a life long republican , a socially [[curator]] [[persist]] at [[accommodations]] [[mummy]] and a [[females]] who puts [[america]] [[certainty]] as a [[supreme]] [[predilection]] , so many [[thinkers]] see her vote as an [[mere]] one for president bush but she 's not so sure","Successful"
2.0,101.0,2.0,0.0003120899200439453,"manpower survey forecasts [[slow]] hiring in early 2005 those planning to look for a job in the kalamazoo area during the first quarter of 2005 might find the going slow the pace of [[hiring]] among area [[employers]] is expected to be slow during the first quarter of",1.0,0.5636060833930969,"manpower survey forecasts [[doldrums]] hiring in early 2005 those planning to look for a job in the kalamazoo area during the first quarter of 2005 might find the going slow the pace of [[recruiting]] among area [[bosses]] is expected to be slow during the first quarter of","Successful"
3.0,164.0,3.0,0.017241060733795166,"ibm [[delivers]] power [[based]] servers with linux ibm will [[push]] its power5 line of servers down into the low end of the market , taking linux with it , when it unwraps an aggressively priced series of linux only systems on monday that will go up against the offerings of sun microsystems and hewlett packard",2.0,0.594737708568573,"ibm [[bids]] power [[predicated]] servers with linux ibm will [[dynamism]] its power5 line of servers down into the low end of the market , taking linux with it , when it unwraps an aggressively priced series of linux only systems on monday that will go up against the offerings of sun microsystems and hewlett packard","Successful"
2.0,511.0,2.0,0.0002524256706237793,"update 8 ford , gm set [[production]] cuts on [[sales]] drop another [[disappointing]] [[sales]] month at [[general]] motors corp and ford [[motor]] [[co]] led the [[nation]] 39 s two [[largest]] [[automakers]] to [[cut]] [[planned]] [[vehicle]] [[production]] in the [[fourth]] quarter , which could hurt [[profits]]",0.0,0.5555540919303894,"update 8 ford , gm set [[generated]] cuts on [[marketing]] drop another [[sad]] [[vending]] month at [[comprehensive]] motors corp and ford [[motorised]] [[capitan]] led the [[motherland]] 39 s two [[strictest]] [[vehicular]] to [[incision]] [[programme]] [[motorised]] [[fruitful]] in the [[quatre]] quarter , which could hurt [[interests]]","Successful"
3.0,344.0,3.0,0.00022429227828979492,"[[sun]] previews next version of java [[sun]] microsystems on [[monday]] [[night]] [[posted]] a prerelease , [[snapshot]] [[version]] of java 2 [[standard]] [[edition]] 6 0 , [[code]] [[named]] mustang , which [[represents]] the next [[generation]] of the java [[platform]]",2.0,0.7143357992172241,"[[soleil]] previews next version of java [[soils]] microsystems on [[saturday]] [[dusk]] [[stationed]] a prerelease , [[momentary]] [[stepping]] of java 2 [[specs]] [[publishes]] 6 0 , [[cypher]] [[indicated]] mustang , which [[corresponds]] the next [[generating]] of the java [[quay]]","Successful"
0.0,556.0,0.0,0.0002681612968444824,"[[viet]] nam deeply [[regrets]] [[palestinian]] [[leader]] 39 s death ha noi , [[nov]] 11 \( vna \) [[quot]] we are [[deeply]] [[moved]] and grieved by the [[death]] of [[president]] [[yasser]] [[arafat]] , [[president]] of the [[palestinian]] [[state]] and [[president]] of the palestine [[liberation]] [[organisation]] , quot foreign [[ministry]] [[spokesman]] le [[dung]] [[has]] [[said]]",3.0,0.5035603046417236,"[[laotian]] nam deeply [[compunction]] [[israeli]] [[leiter]] 39 s death ha noi , [[avril]] 11 \( vna \) [[nbsp]] we are [[drastically]] [[moving]] and grieved by the [[murdered]] of [[wheelchair]] [[captivates]] [[captivates]] , [[chairmanship]] of the [[nablus]] [[countries]] and [[speakers]] of the palestine [[releasing]] [[organisms]] , quot foreign [[department]] [[commentator]] le [[slime]] [[acres]] [[explains]]","Successful"
1.0,222.0,1.0,6.794929504394531e-05,"army to meet navy in sprint [[football]] west point , ny army 39 s sprint football [[team]] will conclude its 2004 campaign friday evening when the black knights [[take]] on [[navy]] with the [[collegiate]] sprint football league [[title]] [[hanging]] in the balance",2.0,0.7725571990013123,"army to meet navy in sprint [[ballon]] west point , ny army 39 s sprint football [[appliances]] will conclude its 2004 campaign friday evening when the black knights [[xiong]] on [[shipping]] with the [[charter]] sprint football league [[behalf]] [[terminated]] in the balance","Successful"
3.0,118.0,3.0,0.014700770378112793,"peoplesoft revises third quarter profit oracle target adds 2 6 million to bottom line after tax adjustment [[related]] to [[ex]] ceo 's severance [[package]]",2.0,0.522570013999939,"peoplesoft revises third quarter profit oracle target adds 2 6 million to bottom line after tax adjustment [[entangled]] to [[antigua]] ceo 's severance [[packaged]]","Successful"
3.0,468.0,3.0,0.00025326013565063477,"google and microsft getting close google and microsft [[getting]] [[close]] microsoft partnering with google \? [[well]] sort of , an article [[released]] yesterday details the [[relationship]] between the [[two]] , and the [[use]] of google deskbar in microsoft 's [[partner]] [[pack]] for windows , a [[collection]] of microsoft and [[third]] [[party]] products [[released]] last week that microsoft describes on its web site",2.0,0.5277935266494751,"google and microsft getting close google and microsft [[earning]] [[tight]] microsoft partnering with google \? [[adequately]] sort of , an article [[liberation]] yesterday details the [[bonds]] between the [[three]] , and the [[accustomed]] of google deskbar in microsoft 's [[couples]] [[conditioning]] for windows , a [[perceive]] of microsoft and [[terzi]] [[parts]] products [[disclosure]] last week that microsoft describes on its web site","Successful"
2.0,490.0,2.0,0.0006324648857116699,"[[stocks]] open [[flat]] , waiting for [[fed]] [[new]] york \( reuters \) u s stocks opened flat on tuesday as investors [[took]] another [[pause]] after [[last]] week 's [[big]] [[rally]] , with the fed [[expected]] to [[raise]] [[interest]] [[rates]] a quarter [[point]] on [[wednesday]]",0.0,0.5385270118713379,"[[exchange]] open [[unfurnished]] , waiting for [[energized]] [[nueva]] york \( reuters \) u s stocks opened flat on tuesday as investors [[fired]] another [[halt]] after [[finale]] week 's [[biggest]] [[climbs]] , with the fed [[anticipated]] to [[rose]] [[valued]] [[priced]] a quarter [[things]] on [[sonntag]]","Successful"
0.0,183.0,0.0,0.0002244114875793457,"south [[korea]] seeks to [[play]] down nuclear [[disclosure]] [[seoul]] \( reuters \) south korea said on friday it did not expect a shock declaration that government scientists [[enriched]] [[uranium]] four years ago to upset international efforts to end north korea 's nuclear [[ambitions]]",3.0,0.7579233050346375,"south [[ambrose]] seeks to [[playback]] down nuclear [[telecommunications]] [[sol]] \( reuters \) south korea said on friday it did not expect a shock declaration that government scientists [[affluent]] [[mineral]] four years ago to upset international efforts to end north korea 's nuclear [[yearn]]","Successful"
